entry_rule,sl,tp,hold_d,train_n,train_mean,train_median,train_win,train_pf,train_worst,test_n,test_mean,test_median,test_win,test_pf,test_worst
delay 4h,,0.3,3,241,0.008946742884474319,0.11937831992229524,0.6265560165975104,1.0391682430011508,-1.0,161,0.012552399555474502,0.017945106829454438,0.5714285714285714,1.1553043571317998,-1.0
drop 30% (after 1h),0.15,,1,188,0.00885925154803856,-0.06959747830820673,0.4521276595744681,1.062371207959725,-0.33832397847953866,24,-0.0829866131380405,-0.14046539542387232,0.2916666666666667,0.4903249213793786,-0.31654063792654563
delay 24h,0.3,0.2,3,241,0.008857729122017028,0.10350938205502705,0.5892116182572614,1.0542306661323617,-0.7822010369591061,161,0.011260474454375231,0.019856599424332662,0.5590062111801242,1.156212407632642,-0.6609046991412706
delay 4h,0.3,,7,241,0.008850955210402214,0.019287232332364707,0.5228215767634855,1.0357172946109583,-0.7232257762030324,161,0.00890808831507211,0.0020036443512674706,0.5031055900621118,1.0787140471476522,-0.6445792014962551
delay 0.5h,0.3,,7,241,0.008779551491448594,-0.031232198534901383,0.48132780082987553,1.0323486900979826,-0.7618822749357423,161,0.018338758099793344,0.014813490648378806,0.5217391304347826,1.1666948270049082,-0.6452661681415981
drop 20% (after 4h),0.2,0.3,3,211,0.008735195602489108,-0.1017303076923076,0.46919431279620855,1.0451814243393744,-0.4621437022768727,49,-0.011873916645183365,0.01474526471028035,0.5510204081632653,0.9157570236129131,-0.4382137930938384
delay 1h,0.15,0.2,7,241,0.008661323465501362,-0.062344824667311824,0.46473029045643155,1.0569462973310075,-0.38839373426294793,161,0.012177198040015113,0.018615038791333867,0.5031055900621118,1.1343406736323745,-0.33299902063088255
drop 15% (after 1h),0.2,,3,217,0.008567198457028488,-0.25572700332046305,0.4377880184331797,1.0408561382784727,-0.5423873681977669,69,0.0058563508722942175,7.804260836201393e-05,0.5072463768115942,1.0564555469102972,-0.4385633170305853
delay 0.5h,0.15,0.1,7,241,0.00846450820847182,0.194927535315904,0.6141078838174274,1.0790782186371308,-0.34627910499483594,161,0.010490598173558666,0.02961251808972509,0.546583850931677,1.136652482765342,-0.33307618147315027
delay 0.5h,0.15,,3,241,0.008446134876783407,-0.3010439398086662,0.3900414937759336,1.0481928797879503,-0.346782254574987,161,0.007791232449283568,0.01006651950148029,0.5341614906832298,1.1044997248287713,-0.32083570292000707
drop 15% (after 1h),,,1,217,0.008442194202103539,0.08646981281553384,0.6082949308755761,1.042653865459582,-1.0,69,-0.03396840276965151,-0.023471690978655105,0.391304347826087,0.6632309048419032,-1.0
drop 20% (after 4h),0.3,0.5,7,211,0.008419990893000202,0.011622835666818328,0.5023696682464455,1.0308618459409034,-0.7649693332404918,49,-0.005144841809245848,0.03299572317276064,0.5102040816326531,0.9733026661271903,-0.6387139930938388
delay 12h,,,3,241,0.008418880339083598,0.10525097526974528,0.5975103734439834,1.0401038762627857,-1.0,161,0.006156632919605701,0.01653060326065421,0.5714285714285714,1.0778190718683396,-1.0
delay 24h,,0.2,3,241,0.008416377523920375,0.1300108719562796,0.6265560165975104,1.0480162004439957,-1.0,161,0.024604096314853004,0.025091215859959822,0.5714285714285714,1.393868487185377,-1.0
drop 30% (after 1h),0.2,0.1,7,188,0.008409966485627614,0.198027312490897,0.6914893617021277,1.0676834175454037,-0.44487818594972073,24,-0.1069877710106122,-0.051010930300702084,0.5,0.44552827376012716,-0.43556467763830775
delay 12h,0.15,,7,241,0.008375322358743397,-0.30106957564145276,0.3983402489626556,1.0473966727275532,-0.45916965000982096,161,0.008212269082002779,-0.0120443987795209,0.484472049689441,1.0847537308655326,-0.3306020757385912
delay 2h,0.2,0.1,3,241,0.008237427615513167,0.19520010028653287,0.6721991701244814,1.0710390199610955,-0.6423299420138356,161,0.008296347061531463,0.020044915254237208,0.5527950310559007,1.1271069950751216,-0.42098412711218053
drop 10% (after 4h),0.2,0.1,3,227,0.008193820707529368,0.19553403394149704,0.6651982378854625,1.0690777876328885,-0.5473205654012343,104,0.0005555605340243965,0.03697308101565353,0.5480769230769231,1.0068846590489298,-0.4132828130497965
drop 20% (after 1h),0.3,0.2,3,211,0.00812860026403376,0.20661502513089014,0.6018957345971564,1.0423404151907372,-0.6454165811131191,49,-0.06691594788907411,0.018409280190159676,0.5714285714285714,0.6128555710417984,-0.6390635170305858
delay 1h,0.1,0.2,3,241,0.008106597789572616,-0.20541387234271208,0.3900414937759336,1.0681701235337808,-0.22624293806327736,161,0.009605849402019997,0.0040935779100346025,0.515527950310559,1.147469981810014,-0.22067279847279578
delay 4h,0.15,0.5,1,241,0.008067690144012563,0.005128187372708908,0.5020746887966805,1.0609491703384766,-0.48746501306429524,161,-0.007221380554852097,0.00014041990994682375,0.5031055900621118,0.8669335367416061,-0.3359783812395514
delay 24h,0.45,,7,241,0.008049253656008157,0.08064880025075229,0.5892116182572614,1.0302627563617008,-1.0,161,0.01360034546263118,0.026723915501008964,0.5403726708074534,1.1300843891730914,-0.9659127341216309
drop 30% (after 1h),0.1,0.3,1,188,0.007989112799343594,-0.20600683039236306,0.3670212765957447,1.0644610869939626,-0.24884163353737826,24,-0.08999117850418006,-0.20533806782290903,0.20833333333333334,0.35254169371506683,-0.216290537926546
drop 30% (after 1h),0.2,0.5,1,188,0.007958527083765732,-0.013531154653886712,0.48936170212765956,1.0502828436574754,-0.44487818594972073,24,-0.12138894666660963,-0.14046539542387232,0.2916666666666667,0.3967499236631952,-0.43556467763830775
delay 2h,0.2,0.1,1,241,0.00794186279161005,0.1864878518492795,0.6680497925311203,1.0740677882455432,-0.6423299420138356,161,0.0017941136244543664,0.01285162033383928,0.5714285714285714,1.0353480927062058,-0.41961694242092434
delay 1h,0.2,0.3,3,241,0.007938939223960897,-0.023318548817297877,0.4854771784232365,1.0419812095962946,-0.4886438342629481,161,0.010479657168089657,0.014370391124061504,0.5590062111801242,1.1389492959152019,-0.4346932205757953
delay 8h,0.3,,3,241,0.007880505410452555,0.07148273914340138,0.5560165975103735,1.0388231891538993,-0.7470382508992249,161,0.008058528984401698,0.009736259195928538,0.5403726708074534,1.1043875485606547,-0.6353717128146975
delay 0.5h,0.1,0.2,1,241,0.007863041955908319,-0.20382635422222228,0.42738589211618255,1.0709400012877763,-0.2460290049948362,161,0.00861595717626395,0.009507188398549875,0.546583850931677,1.171227739549048,-0.21109792247442802
drop 20% (after 1h),0.2,,3,211,0.00776551055811744,-0.18392007591300782,0.43601895734597157,1.0377516505938604,-0.4449163811131185,49,-0.029065776622073068,0.013563500841437402,0.5306122448979592,0.805278722975116,-0.4385633170305853
delay 0.5h,0.1,0.2,3,241,0.007751469424438553,-0.20552777581642845,0.4024896265560166,1.0654198551518645,-0.2460290049948362,161,0.0075143180756206684,0.008132178503937187,0.515527950310559,1.1128738000300074,-0.22058560292000776
drop 10% (after 1h),0.2,0.3,7,227,0.007671824996776884,-0.33038503349806936,0.44933920704845814,1.0364526101572653,-0.5473205654012343,104,-0.013303760883387472,0.008282183707987358,0.5096153846153846,0.9076847879418797,-0.43635185326426806
delay 4h,,0.1,3,241,0.007648155953406558,0.1976388046104024,0.7759336099585062,1.0564843305945315,-1.0,161,0.026711909419616674,0.03998243641304332,0.6211180124223602,1.4661354295098896,-1.0
delay 8h,0.1,0.3,7,241,0.007555433633086923,-0.20418636107282012,0.33195020746887965,1.0569414043163343,-0.3814025095906174,161,-0.022724800188588704,-0.06943303211665844,0.38509316770186336,0.7628022219278663,-0.22885002021877227
drop 15% (after 1h),0.1,,7,217,0.0074501551693106766,-0.20639917977988248,0.2488479262672811,1.0476473681099627,-0.3082125991301828,69,0.03607176047399271,-0.04221263496291883,0.4782608695652174,1.3699706033785155,-0.22092273959222908
drop 15% (after 1h),0.3,0.3,3,217,0.007438568311744039,0.08023526648648634,0.5529953917050692,1.03318185856111,-0.7778929810685807,69,-0.016821480485468193,0.006714294886914515,0.5217391304347826,0.862339018506347,-0.6390635170305858
drop 30% (after 1h),0.45,0.1,3,188,0.007427716511137418,0.19809999999999978,0.7659574468085106,1.0542395608321364,-0.9647272136144918,24,-0.1215862631147744,0.11548074467781018,0.625,0.46497398801968653,-0.936815177638308
drop 15% (after 4h),0.3,0.3,3,217,0.007372535496991501,0.10182781911234394,0.5576036866359447,1.03312362447446,-0.7778929810685807,69,-0.002324314043188057,0.007085336288873673,0.5362318840579711,0.9798446440750181,-0.6362193324679486
delay 0.5h,0.45,0.3,7,241,0.007266548264759989,0.20496242668019415,0.5975103734439834,1.0260813962875563,-1.0,161,0.007931378117750612,0.01953496803919336,0.5341614906832298,1.0716309170254494,-0.9436979062283894
delay 24h,0.45,0.2,3,241,0.007263726341700934,0.12912108230254782,0.6224066390041494,1.0414892754656269,-1.0,161,0.021441981597909155,0.025091215859959822,0.5714285714285714,1.3267105098614478,-0.9659127341216309
drop 15% (after 4h),0.2,0.3,3,217,0.007260027684374125,-0.07130083858895267,0.4792626728110599,1.0379128787308214,-0.5423873681977669,69,0.01247618499981458,0.006714294886914515,0.5217391304347826,1.1251764436274414,-0.4357191324679484
delay 8h,0.3,0.1,3,241,0.007161511003652253,0.1967620363303536,0.7136929460580913,1.056615879192718,-0.7470382508992249,161,0.013152587096115158,0.028001198662139237,0.5900621118012422,1.2090556293993917,-0.6353717128146975
delay 8h,0.45,0.2,1,241,0.006965530556604975,0.09444172956964073,0.6597510373443983,1.0454607149904604,-0.945249504367816,161,-0.0073893279152861995,0.006474475914041328,0.5341614906832298,0.8648441996661492,-0.9361220128146969
delay 8h,,0.1,7,241,0.006936825910692985,0.19809999999999975,0.7842323651452282,1.0490024251483185,-1.0,161,0.006133685415833477,0.08203632354329236,0.6086956521739131,1.068315490375602,-1.0
delay 8h,,,7,241,0.006892701274569231,0.08563937249424669,0.6058091286307054,1.024604773729789,-1.0,161,-0.009580665701413815,0.005124612272174849,0.5217391304347826,0.9250176326842694,-1.0
delay 4h,0.45,0.1,1,241,0.006856766742366445,0.1954821175821952,0.7427385892116183,1.0560208322194289,-0.9369449041163023,161,0.014808901601110066,0.012834832280019432,0.5590062111801242,1.3808974792368007,-0.9051547268141904
delay 0.5h,0.2,0.5,1,241,0.006829677838203805,-0.004767080547881188,0.49377593360995853,1.0402586109863234,-0.44652920499483617,161,-0.00858402556062072,0.00864943699689317,0.5403726708074534,0.8705334347524507,-0.41265659696249984
drop 15% (after 4h),0.3,0.1,1,217,0.006821241926858897,0.19432600449123844,0.7142857142857143,1.0566928595061036,-0.7778929810685807,69,-0.019492858652458225,-0.014465440522100317,0.43478260869565216,0.761370218900351,-0.609179747466912
drop 10% (after 1h),0.1,,7,227,0.006810942414816652,-0.20630177346982306,0.2687224669603524,1.045565125789665,-0.3466195991598344,104,0.018820295331440015,-0.07312552377823878,0.4326923076923077,1.1862321867466472,-0.23585165326426835
delay 12h,0.2,,7,241,0.0068014687058741505,-0.11901099052650806,0.4605809128630705,1.0334693533577053,-0.5594197500098215,161,0.011584896209147896,0.009577548586928327,0.5093167701863354,1.108914566852118,-0.44196988031436435
delay 24h,,,7,241,0.00676345850113523,0.08359808148105347,0.5975103734439834,1.0246512459803994,-1.0,161,0.023269589032737417,0.02827446238907427,0.546583850931677,1.240588879619264,-1.0
delay 2h,0.15,0.3,3,241,0.006741244447287993,-0.281012904446621,0.43568464730290457,1.041358601301627,-0.5420798420138355,161,0.0032933235397576096,-0.0001395935715232464,0.4968944099378882,1.0443928515298215,-0.3380658545377813
drop 30% (after 4h),0.2,0.5,1,188,0.006740080524805152,-0.010189050988417825,0.4946808510638298,1.043021993525081,-0.44487818594972073,24,-0.12138888963105951,-0.14046539542387232,0.2916666666666667,0.3967500361187345,-0.43556467763830775
drop 10% (after 1h),0.1,0.3,3,227,0.006712825264270839,-0.2060971503668535,0.31718061674008813,1.0487226903003801,-0.30725336376543244,104,-0.0015561882279913088,-0.03593066410899938,0.41346153846153844,0.9818134481563251,-0.23585165326426835
delay 2h,0.15,0.5,3,241,0.006692601161136882,-0.29958330190437926,0.4107883817427386,1.039260987490762,-0.5420798420138355,161,0.002619778497967578,-0.0001395935715232464,0.4968944099378882,1.035313699518831,-0.3380658545377813
delay 4h,0.15,0.5,3,241,0.0066329509659608845,-0.29149565483201506,0.4190871369294606,1.0407440384373825,-0.48746501306429524,161,0.006535954712804875,0.00973406437351863,0.5341614906832298,1.0897804049496538,-0.3359783812395514
drop 30% (after 1h),0.1,0.2,3,188,0.006624639918759971,-0.20598880887078905,0.3776595744680851,1.0516882783299744,-0.3740901485755085,24,-0.07599557187645872,-0.20586563666335594,0.25,0.4773873976457611,-0.216290537926546
drop 30% (after 4h),,0.5,7,188,0.006600708811810563,0.1337195810503695,0.574468085106383,1.0207192551117052,-1.0,24,-0.07191697571323623,0.12682332720012335,0.625,0.7539127062534396,-1.0
delay 4h,0.45,0.1,7,241,0.0065821122319384435,0.19809999999999983,0.7966804979253111,1.0457303160658937,-0.9462847290163011,161,0.02733611878980888,0.09128430604192342,0.6149068322981367,1.3622845197531488,-0.9198258686393802
delay 8h,,0.5,3,241,0.006559132652974396,0.10408592321755043,0.6058091286307054,1.02955253972698,-1.0,161,8.810669654395804e-05,0.009736259195928538,0.5403726708074534,1.0010344973615681,-1.0
drop 15% (after 4h),0.15,0.1,1,217,0.0064553141705495035,0.184005133828892,0.6221198156682027,1.0615165501828592,-0.4421372681977671,69,-0.008548481163732323,-0.014490477334288753,0.42028985507246375,0.8740205276520953,-0.3081734587053807
delay 1h,0.45,0.3,3,241,0.006426246521743617,0.12682981728571427,0.6182572614107884,1.0270140743138645,-1.0,161,0.022623852909958702,0.024755814942494906,0.5900621118012422,1.3269223562788022,-0.9359437205757952
drop 30% (after 4h),0.2,0.2,1,188,0.006399201744987557,0.04304678512768592,0.526595744680851,1.0440960333567988,-0.44487818594972073,24,-0.08657917837981394,-0.10725021566166307,0.3333333333333333,0.5302590660652742,-0.43556467763830775
drop 10% (after 1h),0.45,0.5,3,227,0.006350718373023212,0.09317675643121257,0.5859030837004405,1.025200577111424,-0.9757494328674431,104,0.00014134877488099814,-0.006840934285521854,0.4807692307692308,1.0013160479420704,-0.9376023532642683
drop 15% (after 4h),0.15,0.2,3,217,0.0063248339887989925,-0.1017303076923076,0.4838709677419355,1.040989885655169,-0.5479148693857494,69,0.020338857431117838,0.007085336288873673,0.5362318840579711,1.24170574033146,-0.3354690324679483
drop 30% (after 1h),0.2,,1,188,0.0062778767332630405,-0.013531154653886712,0.48936170212765956,1.0396643111164992,-0.44487818594972073,24,-0.12138894666660963,-0.14046539542387232,0.2916666666666667,0.3967499236631952,-0.43556467763830775
drop 20% (after 4h),0.3,0.2,3,211,0.006257401130610458,0.18323984388701514,0.5971563981042654,1.032638214888582,-0.6375441083878156,49,-0.046062548728441274,0.022666101137166893,0.5918367346938775,0.7127571317637064,-0.6387139930938388
delay 1h,0.1,,1,241,0.006242171142304864,-0.20485635615708284,0.38589211618257263,1.0532312166228588,-0.2258404390671852,161,0.007051631016050089,0.00923117703406454,0.5403726708074534,1.14422331838048,-0.2341930205757954
delay 24h,0.3,,3,241,0.006192754000277481,0.04469782168186412,0.5601659751037344,1.0342458598922837,-0.7822010369591061,161,0.006653476377061229,0.01866859848484825,0.5527950310559007,1.0920428732623706,-0.6609046991412706
drop 30% (after 4h),0.45,0.2,7,188,0.006186807032406905,0.3782981121367395,0.6702127659574468,1.0263154194333135,-1.0,24,-0.07545166242734397,0.17025305879734,0.625,0.7239741481342548,-0.936815177638308
drop 15% (after 4h),0.1,0.2,3,217,0.0061433680344877084,-0.20568924316485523,0.391705069124424,1.0494285824100398,-0.3009949559808616,69,0.007944326204567134,-0.03212296061924201,0.4782608695652174,1.0987839760710958,-0.23521893246794912
drop 15% (after 4h),,0.1,1,217,0.0060848423847834985,0.1968721680324394,0.7511520737327189,1.0474454587928477,-1.0,69,0.01167937231078131,-0.014096810313896702,0.4492753623188406,1.2181014041511586,-0.4844820271124134
drop 20% (after 1h),0.2,0.1,7,211,0.006072816352532162,0.19809999999999978,0.6824644549763034,1.049200307828973,-0.4629407706873996,49,0.013751035792923269,0.19445193192549243,0.673469387755102,1.1274753702156965,-0.40881593697247687
drop 10% (after 1h),0.15,0.3,1,227,0.00606280536595609,-0.08725845017154397,0.44933920704845814,1.040283557504102,-0.44707046540123446,104,-0.011590183016332677,-0.0087537255695452,0.4423076923076923,0.8321653832224504,-0.3361017532642684
drop 20% (after 1h),,0.3,3,211,0.0060382675761451185,0.11236723560557363,0.6018957345971564,1.0247848290857402,-1.0,49,-0.0768882366763509,0.018409280190159676,0.5714285714285714,0.6322445516573282,-1.0
delay 8h,0.15,,3,241,0.0060176673079093196,-0.1219076305319149,0.42738589211618255,1.0383251053901252,-0.4816526095906168,161,-0.007258975208070489,0.00021748118551197931,0.5031055900621118,0.9039815218675178,-0.3346214128146971
delay 1h,0.1,0.2,7,241,0.005947424969438034,-0.20551931571406362,0.3775933609958506,1.0485712594162793,-0.22624293806327736,161,-0.001976626020668262,-0.0312109987958812,0.422360248447205,0.9775225329614595,-0.23163145990905926
delay 0.5h,0.1,0.1,3,241,0.005894801216588139,0.05487484018590673,0.5352697095435685,1.0644199726054837,-0.2460290049948362,161,0.0020656827009093545,0.01006651950148029,0.5279503105590062,1.0322615168442033,-0.22058560292000776
delay 1h,,0.3,7,241,0.005874078519906664,0.21868973642818745,0.6141078838174274,1.021078079419051,-1.0,161,0.007766831307831911,0.026810526315789764,0.5403726708074534,1.071110088633038,-1.0
delay 1h,0.2,,7,241,0.005861744682213581,-0.3967611473464724,0.4066390041493776,1.0263330725885393,-0.5468243424308367,161,0.01846648640247717,0.018615038791333867,0.5031055900621118,1.1793628188951826,-0.4346932205757953
delay 2h,0.3,0.5,7,241,0.005848555391637055,-0.02431595331799074,0.49377593360995853,1.0224317226206665,-0.8765709473481939,161,0.007486408685339663,-0.002261827425157726,0.4968944099378882,1.06648122843932,-0.6449367523072349
drop 30% (after 4h),0.1,0.5,3,188,0.005846481970776886,-0.20590489768872433,0.32978723404255317,1.042403809104598,-0.3740901485755085,24,-0.11870441639727462,-0.20586563666335594,0.20833333333333334,0.2290556796401877,-0.216290537926546
delay 1h,0.2,0.3,1,241,0.005824663653737103,0.008838589275662376,0.5103734439834025,1.0358373884464847,-0.4886438342629481,161,0.0067181517991617935,0.016716291642914098,0.5590062111801242,1.1210530054471173,-0.4346932205757953
delay 8h,0.1,,7,241,0.005796843134609866,-0.2046629753147595,0.3029045643153527,1.0416268675865696,-0.3814025095906174,161,-0.02146984606514497,-0.06943303211665844,0.38509316770186336,0.7759012294963814,-0.22885002021877227
delay 2h,0.15,0.5,1,241,0.005788054263431407,-0.013765896974132247,0.4854771784232365,1.0417519315619017,-0.5420798420138355,161,-0.005310450522292943,0.008771913399649103,0.5341614906832298,0.9076257427497108,-0.3380658545377813
delay 24h,0.45,0.2,7,241,0.005711503597433648,0.33625227771912286,0.6721991701244814,1.0264192603048206,-1.0,161,0.022150380940151718,0.05250706066574204,0.5652173913043478,1.231235289123534,-0.9659127341216309
delay 8h,0.1,0.1,1,241,0.005701519432679967,0.036584565551477814,0.5352697095435685,1.0676641409072485,-0.2722582990697676,161,-0.007535153680804225,0.005025864807234041,0.5217391304347826,0.845654948892202,-0.2160529892401905
delay 2h,0.3,0.1,7,241,0.00566930804989776,0.19725190512083424,0.7344398340248963,1.043040616572803,-0.8765709473481939,161,0.028744255903237148,0.08731565568321362,0.6024844720496895,1.4031620794556612,-0.6449367523072349
drop 30% (after 1h),0.45,0.5,3,188,0.00559134038200713,0.1255184039730009,0.5797872340425532,1.0226587051167657,-0.9647272136144918,24,-0.08819270017234496,0.04706615417806585,0.5416666666666666,0.6673856701755554,-0.936815177638308
delay 24h,0.45,0.5,3,241,0.0055243282960795,0.0654603934183364,0.5933609958506224,1.0283990267539156,-1.0,161,0.01484002600167895,0.02107145007429406,0.5652173913043478,1.225421859626466,-0.9659127341216309
delay 8h,0.1,0.1,3,241,0.005496182272235613,0.07148273914340138,0.5186721991701245,1.0606973702979312,-0.2722582990697676,161,0.003231500250103289,0.006078202453580901,0.5093167701863354,1.0517579151645193,-0.2160529892401905
drop 15% (after 4h),0.3,0.3,7,217,0.00545891470192938,0.12246387377844845,0.5299539170506913,1.0211242209402276,-0.7778929810685807,69,0.026948485167045358,0.04175527953338383,0.6231884057971014,1.1821537554209407,-0.6362193324679486
delay 2h,0.3,0.1,1,241,0.005382619666969104,0.19335362432176664,0.7178423236514523,1.0456798622579742,-0.8765709473481939,161,0.010995560044125219,0.016569835759113565,0.5838509316770186,1.2497525348444538,-0.6043217492751534
drop 30% (after 1h),0.1,0.2,7,188,0.005373182274009079,-0.20610299760066095,0.3670212765957447,1.040378045183714,-0.3740901485755085,24,-0.05937671453669903,-0.20586563666335594,0.2916666666666667,0.591183904202437,-0.216290537926546
delay 0.5h,0.2,,3,241,0.005371451126784108,-0.10637026652445951,0.45643153526970953,1.0271612606565683,-0.4530844413903742,161,8.517886917803005e-05,0.01006651950148029,0.5403726708074534,1.0010353792983508,-0.4210858029200069
drop 15% (after 4h),0.1,0.5,1,217,0.005329089283661514,-0.2053937956303894,0.391705069124424,1.0431375813891985,-0.3009949559808616,69,-0.00389950235922819,-0.02788750942739444,0.36231884057971014,0.9414990362927046,-0.23521893246794912
delay 24h,,,3,241,0.005261514121819848,0.0889501661129568,0.6016597510373444,1.0273163479916434,-1.0,161,0.0180021407186228,0.02107145007429406,0.5652173913043478,1.2872523485396667,-1.0
drop 30% (after 1h),,0.3,7,188,0.005243554444776175,0.2749445410067356,0.6170212765957447,1.0179913135948935,-1.0,24,-0.040088217264203876,0.12682332720012335,0.625,0.862825142466935,-1.0
delay 2h,0.15,0.3,1,241,0.0052091130456968565,-0.004764733908237844,0.4896265560165975,1.0379431153116658,-0.5420798420138355,161,-0.005117507376179143,0.008771913399649103,0.5341614906832298,0.9109819513687303,-0.3380658545377813
delay 4h,0.15,,1,241,0.005205315755795306,0.005128187372708908,0.5020746887966805,1.0393247225664681,-0.48746501306429524,161,-0.007221380554852097,0.00014041990994682375,0.5031055900621118,0.8669335367416061,-0.3359783812395514
drop 15% (after 1h),,0.5,3,217,0.005181216357528072,0.08598846730997038,0.5898617511520737,1.0199982706789366,-1.0,69,-0.005092175708094798,0.020588207563431302,0.5507246376811594,0.9591947937416191,-1.0
delay 1h,0.2,0.2,1,241,0.005172617390766455,0.03429361502347401,0.5435684647302904,1.0345299264337269,-0.4886438342629481,161,0.01084606559419095,0.01761440881997043,0.5652173913043478,1.2054270659024613,-0.41970191484384545
drop 10% (after 1h),0.15,0.1,7,227,0.0051354861314738265,0.1943097958842442,0.6123348017621145,1.0453044143777421,-0.44707046540123446,104,0.015847661475242095,0.10578062945031368,0.6153846153846154,1.1802791653478293,-0.3130327130497964
delay 8h,,0.2,3,241,0.0051090237576520625,0.16377771328968055,0.6556016597510373,1.0262859143499077,-1.0,161,-0.0013000397212713346,0.012986216064400785,0.546583850931677,0.9835349274227675,-1.0
delay 12h,0.2,,3,241,0.005095241460511469,-0.02632721737563597,0.4854771784232365,1.028441092903115,-0.5594197500098215,161,0.01001409598565811,0.015347179099819749,0.5527950310559007,1.136264734506893,-0.42445766013399605
drop 15% (after 4h),0.2,0.2,7,217,0.00504434333484256,0.12246387377844845,0.5207373271889401,1.0274014427517562,-0.5423873681977669,69,0.03765236632513543,0.04320414102806549,0.6231884057971014,1.332581091495894,-0.4357191324679484
delay 1h,0.15,0.1,3,241,0.005021432133257801,0.19328443232758613,0.6141078838174274,1.046691962443105,-0.38839373426294793,161,0.02178934908847749,0.02895634448566192,0.6024844720496895,1.3843147146979258,-0.32092289847279554
drop 10% (after 4h),0.2,0.5,3,227,0.004985675000146144,-0.0962691553257166,0.45374449339207046,1.0256000246646728,-0.5473205654012343,104,-0.0015254649525079833,-0.011464334669687014,0.47115384615384615,0.9847423287055892,-0.4357191324679484
delay 2h,0.3,0.1,3,241,0.004958941492469318,0.19666544916949139,0.7302904564315352,1.0381638203735104,-0.8765709473481939,161,0.026382866490459657,0.029990279668458703,0.577639751552795,1.506147836481081,-0.6043217492751534
delay 8h,0.45,0.1,7,241,0.00478997904590738,0.19777834975714728,0.7717842323651453,1.0339581726201257,-0.9464988445065176,161,0.008999839023612385,0.08203632354329236,0.6086956521739131,1.1035433747188346,-0.9361220128146969
delay 0.5h,0.2,0.3,1,241,0.00478490951723212,0.0033354864203097,0.5062240663900415,1.0288459520623756,-0.44652920499483617,161,-0.004402413645136711,0.00864943699689317,0.5403726708074534,0.93360162205836,-0.41265659696249984
drop 20% (after 4h),0.2,0.2,3,211,0.004755887754277401,0.038180137906451084,0.5260663507109005,1.0276673086992774,-0.43725671183206927,49,-0.03938035453848857,0.01474526471028035,0.5510204081632653,0.7206045505762623,-0.4382137930938384
drop 20% (after 1h),0.1,0.3,1,211,0.004662605239996046,-0.20593986896717048,0.3696682464454976,1.0367194743504353,-0.26320717166550556,49,-0.004711701734533367,-0.03920963992380953,0.46938775510204084,0.9461407455844967,-0.2090264695766659
delay 1h,0.1,0.1,3,241,0.004650755233379919,0.03990152022330794,0.5228215767634855,1.0506098415444842,-0.21734066258247428,161,0.013781087057984831,0.01906315789473695,0.5527950310559007,1.2352651421953273,-0.22067279847279578
delay 8h,,0.2,1,241,0.004645780995278544,0.0971092787566848,0.6639004149377593,1.0297300326925365,-1.0,161,-0.008946625001723435,0.006474475914041328,0.5341614906832298,0.8408922124875117,-1.0
drop 30% (after 1h),0.1,0.5,3,188,0.004618443613992864,-0.20628462543072118,0.30319148936170215,1.0320619220990674,-0.3740901485755085,24,-0.11870447343282475,-0.20586563666335594,0.20833333333333334,0.22905559479197957,-0.216290537926546
drop 20% (after 4h),0.2,0.1,1,211,0.004591759181570156,0.19019143388741455,0.6445497630331753,1.0410919418024334,-0.4350640402545744,49,0.019909927581227158,0.09316870747663548,0.5918367346938775,1.259732232653424,-0.40735676518241876
delay 1h,0.45,0.3,1,241,0.004417150995671847,0.099728888888889,0.6224066390041494,1.023086417754338,-1.0,161,0.006855700356971629,0.01761440881997043,0.5652173913043478,1.122936078794163,-0.9359437205757952
drop 15% (after 4h),0.1,,3,217,0.00437308122174336,-0.20605972396540126,0.3225806451612903,1.0313588390475288,-0.3009949559808616,69,0.014318777134608527,-0.03477068906672286,0.463768115942029,1.1717078732721,-0.23521893246794912
drop 30% (after 1h),0.45,0.2,7,188,0.004361019544955507,0.37435710606571787,0.6648936170212766,1.0184444427438692,-1.0,24,-0.07544546826971046,0.17025305879734,0.625,0.7239905538846274,-0.936815177638308
drop 30% (after 1h),0.15,0.1,3,188,0.004318749270492635,0.19395780603953866,0.6170212765957447,1.0381959464341928,-0.32694727364324316,24,-0.08731028234487719,-0.30168442836440934,0.4583333333333333,0.4770164315812836,-0.31654063792654563
drop 30% (after 4h),0.2,,1,188,0.004289006676987081,-0.010189050988417825,0.4946808510638298,1.02737676750408,-0.44487818594972073,24,-0.12138888963105951,-0.14046539542387232,0.2916666666666667,0.3967500361187345,-0.43556467763830775
drop 15% (after 1h),0.15,0.1,3,217,0.0042374155808462015,0.19196629114152491,0.6267281105990783,1.0375376928356845,-0.4421372681977671,69,0.00911364058723053,0.03442829766847655,0.5652173913043478,1.1211876910775178,-0.3081734587053807
delay 2h,0.2,0.3,3,241,0.00419546432160252,-0.004066232022327934,0.4979253112033195,1.022640372094069,-0.6423299420138356,161,0.0035470487214465415,0.0026325235683535286,0.5093167701863354,1.0456476331265623,-0.4383159545377814
delay 8h,0.1,0.3,3,241,0.004183279093302958,-0.2037352199689747,0.35684647302904565,1.0338953667956785,-0.3814025095906174,161,-0.0035277533627569,-0.004653846153846098,0.4658385093167702,0.9498556062799214,-0.2160529892401905
